代號,名稱,年度,季別,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
2722,夏都,112,Y1,113/05/29,112/01/01~112/12/31,股東會確認,0.25,0.0,0.0,29553589,0.25,0.0,0.0,2955358
2722,夏都,112,Y1,113/05/29,112/01/01~112/12/31,股東會確認,0.25,0.0,0.0,29553589,0.25,0.0,0.0,2955358
2723,美食-KY,112,Y1,不適用,112/01/01~112/12/31,董事會決議,3.5,0.0,0.0,630000000,0.0,0.0,0.0,0
2723,美食-KY,112,Y1,不適用,112/01/01~112/12/31,董事會決議,3.5,0.0,0.0,630000000,0.0,0.0,0.0,0
2723,美食-KY,112,Y1,不適用,112/01/01~112/12/31,董事會決議,3.5,0.0,0.0,630000000,0.0,0.0,0.0,0
2723,美食-KY,112,Y1,不適用,112/01/01~112/12/31,董事會決議,3.5,0.0,0.0,630000000,0.0,0.0,0.0,0
2724,藝舍-KY,112,Y1,113/06/25,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2724,藝舍-KY,112,Y1,113/06/25,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2724,藝舍-KY,112,Y1,113/06/25,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2724,藝舍-KY,112,Y1,113/06/25,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2726,雅茗-KY,112,Y1,不適用,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2726,雅茗-KY,112,Y1,不適用,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2726,雅茗-KY,112,Y1,不適用,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2726,雅茗-KY,112,Y1,不適用,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2727,王品,112,Y1,不適用,112/01/01~112/12/31,董事會決議,14.94369495,0.0,0.0,1232154109,0.0,0.0,0.0,0
2727,王品,112,Y1,不適用,112/01/01~112/12/31,董事會決議,14.94369495,0.0,0.0,1232154109,0.0,0.0,0.0,0
2727,王品,112,Y1,不適用,112/01/01~112/12/31,董事會決議,14.94369495,0.0,0.0,1232154109,0.0,0.0,0.0,0
2727,王品,112,Y1,不適用,112/01/01~112/12/31,董事會決議,14.94369495,0.0,0.0,1232154109,0.0,0.0,0.0,0
2729,瓦城,112,Y1,113/06/18,112/01/01~112/12/31,股東會確認,10.0,0.0,0.0,355708940,1.0,0.0,0.0,3557090
2729,瓦城,112,Y1,113/06/18,112/01/01~112/12/31,股東會確認,10.0,0.0,0.0,355708940,1.0,0.0,0.0,3557090
2729,瓦城,112,Y1,113/06/18,112/01/01~112/12/31,股東會確認,10.0,0.0,0.0,355708940,1.0,0.0,0.0,3557090
2729,瓦城,112,Y1,113/06/18,112/01/01~112/12/31,股東會確認,10.0,0.0,0.0,355708940,1.0,0.0,0.0,3557090
2731,雄獅,112,Y1,113/06/20,112/01/01~112/12/31,股東會確認,8.0,0.0,0.0,746221912,0.0,0.0,0.0,0
2731,雄獅,112,Y1,113/06/20,112/01/01~112/12/31,股東會確認,8.0,0.0,0.0,746221912,0.0,0.0,0.0,0
2731,雄獅,112,Y1,113/06/20,112/01/01~112/12/31,股東會確認,8.0,0.0,0.0,746221912,0.0,0.0,0.0,0
2731,雄獅,112,Y1,113/06/20,112/01/01~112/12/31,股東會確認,8.0,0.0,0.0,746221912,0.0,0.0,0.0,0
2732,六角,112,Q3,不適用,112/07/01~112/09/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2732,六角,112,Q3,不適用,112/07/01~112/09/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2732,六角,112,Q4,不適用,112/10/01~112/12/31,董事會決議,2.7,0.0,0.8,159442745,0.0,0.0,0.0,0
2732,六角,112,Q4,不適用,112/10/01~112/12/31,董事會決議,2.7,0.0,0.8,159442745,0.0,0.0,0.0,0
2732,六角,112,Q2,不適用,112/04/01~112/06/30,董事會決議,3.0,0.0,0.0,136650210,0.0,0.0,0.0,0
2732,六角,112,Q1,不適用,112/01/01~112/03/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2732,六角,112,Q2,不適用,112/04/01~112/06/30,董事會決議,3.0,0.0,0.0,136650210,0.0,0.0,0.0,0
2732,六角,112,Q1,不適用,112/01/01~112/03/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2732,六角,112,Q1,不適用,112/01/01~112/03/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2732,六角,112,Q2,不適用,112/04/01~112/06/30,董事會決議,3.0,0.0,0.0,136650210,0.0,0.0,0.0,0
2732,六角,112,Q4,不適用,112/10/01~112/12/31,董事會決議,2.7,0.0,0.8,159442745,0.0,0.0,0.0,0
2732,六角,112,Q3,不適用,112/07/01~112/09/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2732,六角,112,Q3,不適用,112/07/01~112/09/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2732,六角,112,Q4,不適用,112/10/01~112/12/31,董事會決議,2.7,0.0,0.8,159442745,0.0,0.0,0.0,0
2732,六角,112,Q2,不適用,112/04/01~112/06/30,董事會決議,3.0,0.0,0.0,136650210,0.0,0.0,0.0,0
2732,六角,112,Q1,不適用,112/01/01~112/03/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2734,易飛網,112,Y1,113/06/27,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2734,易飛網,112,Y1,113/06/27,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2734,易飛網,112,Y1,113/06/27,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2734,易飛網,112,Y1,113/06/27,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2736,富野,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2736,富野,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2736,富野,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2736,富野,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2739,寒舍,112,Y1,不適用,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2739,寒舍,112,Y1,不適用,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2739,寒舍,112,Y1,不適用,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2739,寒舍,112,Y1,不適用,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2740,天蔥,112,Y1,113/05/29,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2740,天蔥,112,Y1,113/05/29,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2740,天蔥,112,Y1,113/05/29,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2740,天蔥,112,Y1,113/05/29,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2743,山富,112,Y1,113/06/12,112/01/01~112/12/31,股東會確認,3.0,0.0,0.0,108035100,0.0,0.0,0.0,0
2743,山富,112,Y1,113/06/12,112/01/01~112/12/31,股東會確認,3.0,0.0,0.0,108035100,0.0,0.0,0.0,0
2743,山富,112,Y1,113/06/12,112/01/01~112/12/31,股東會確認,3.0,0.0,0.0,108035100,0.0,0.0,0.0,0
2743,山富,112,Y1,113/06/12,112/01/01~112/12/31,股東會確認,3.0,0.0,0.0,108035100,0.0,0.0,0.0,0
2745,五福,112,Y1,113/06/17,112/01/01~112/12/31,股東會確認,3.5,0.0,0.0,118329841,0.0,0.0,0.0,0
2745,五福,112,Y1,113/06/17,112/01/01~112/12/31,股東會確認,3.5,0.0,0.0,118329841,0.0,0.0,0.0,0
2745,五福,112,Y1,113/06/17,112/01/01~112/12/31,股東會確認,3.5,0.0,0.0,118329841,0.0,0.0,0.0,0
2745,五福,112,Y1,113/06/17,112/01/01~112/12/31,股東會確認,3.5,0.0,0.0,118329841,0.0,0.0,0.0,0
2748,雲品,112,Y1,不適用,112/01/01~112/12/31,董事會決議,2.0,0.0,0.0,211557480,0.0,0.0,0.0,0
2748,雲品,112,Y1,不適用,112/01/01~112/12/31,董事會決議,2.0,0.0,0.0,211557480,0.0,0.0,0.0,0
2748,雲品,112,Y1,不適用,112/01/01~112/12/31,董事會決議,2.0,0.0,0.0,211557480,0.0,0.0,0.0,0
2748,雲品,112,Y1,不適用,112/01/01~112/12/31,董事會決議,2.0,0.0,0.0,211557480,0.0,0.0,0.0,0
2751,王座,112,Y1,不適用,112/01/01~112/12/31,董事會決議,0.6,0.0,4.4,85000000,0.0,0.0,0.0,0
2751,王座,112,Y1,不適用,112/01/01~112/12/31,董事會決議,0.6,0.0,4.4,85000000,0.0,0.0,0.0,0
2751,王座,112,Y1,不適用,112/01/01~112/12/31,董事會決議,0.6,0.0,4.4,85000000,0.0,0.0,0.0,0
2751,王座,112,Y1,不適用,112/01/01~112/12/31,董事會決議,0.6,0.0,4.4,85000000,0.0,0.0,0.0,0
2752,豆府,112,Y1,不適用,112/01/01~112/12/31,董事會決議,13.3,0.0,0.0,349356181,0.0,0.0,0.0,0
2752,豆府,112,Y1,不適用,112/01/01~112/12/31,董事會決議,13.3,0.0,0.0,349356181,0.0,0.0,0.0,0
2752,豆府,112,Y1,不適用,112/01/01~112/12/31,董事會決議,13.3,0.0,0.0,349356181,0.0,0.0,0.0,0
2752,豆府,112,Y1,不適用,112/01/01~112/12/31,董事會決議,13.3,0.0,0.0,349356181,0.0,0.0,0.0,0
2753,八方雲集,112,H2,不適用,112/07/01~112/12/31,董事會決議,5.00451164,0.0,0.0,332773981,0.0,0.0,0.0,0
2753,八方雲集,112,H1,不適用,112/01/01~112/06/30,董事會決議,2.0,0.0,0.0,132689592,0.0,0.0,0.0,0
2753,八方雲集,112,H2,不適用,112/07/01~112/12/31,董事會決議,5.00451164,0.0,0.0,332773981,0.0,0.0,0.0,0
2753,八方雲集,112,H1,不適用,112/01/01~112/06/30,董事會決議,2.0,0.0,0.0,132689592,0.0,0.0,0.0,0
2753,八方雲集,112,H2,不適用,112/07/01~112/12/31,董事會決議,5.00451164,0.0,0.0,332773981,0.0,0.0,0.0,0
2753,八方雲集,112,H1,不適用,112/01/01~112/06/30,董事會決議,2.0,0.0,0.0,132689592,0.0,0.0,0.0,0
2753,八方雲集,112,H1,不適用,112/01/01~112/06/30,董事會決議,2.0,0.0,0.0,132689592,0.0,0.0,0.0,0
2753,八方雲集,112,H2,不適用,112/07/01~112/12/31,董事會決議,5.00451164,0.0,0.0,332773981,0.0,0.0,0.0,0
2754,亞洲藏壽司,112,Y1,113/06/27,112/01/01~112/12/31,股東會確認,1.5,0.0,0.0,70291500,0.0,0.0,0.0,0
2754,亞洲藏壽司,112,Y1,113/06/27,112/01/01~112/12/31,股東會確認,1.5,0.0,0.0,70291500,0.0,0.0,0.0,0
2754,亞洲藏壽司,112,Y1,113/06/27,112/01/01~112/12/31,股東會確認,1.5,0.0,0.0,70291500,0.0,0.0,0.0,0
2754,亞洲藏壽司,112,Y1,113/06/27,112/01/01~112/12/31,股東會確認,1.5,0.0,0.0,70291500,0.0,0.0,0.0,0
2755,揚秦,112,Y1,113/05/29,112/01/01~112/12/31,股東會確認,3.6,0.0,0.0,108504000,0.0,0.0,0.0,0
2755,揚秦,112,Y1,113/05/29,112/01/01~112/12/31,股東會確認,3.6,0.0,0.0,108504000,0.0,0.0,0.0,0
2755,揚秦,112,Y1,113/05/29,112/01/01~112/12/31,股東會確認,3.6,0.0,0.0,108504000,0.0,0.0,0.0,0
2755,揚秦,112,Y1,113/05/29,112/01/01~112/12/31,股東會確認,3.6,0.0,0.0,108504000,0.0,0.0,0.0,0
2756,聯發國際,112,Q2,不適用,112/04/01~112/06/30,董事會決議,2.0,0.0,0.0,40904700,0.0,0.0,0.0,0
2756,聯發國際,112,Q4,不適用,112/10/01~112/12/31,董事會決議,2.5,0.0,0.0,61357050,0.0,0.0,0.0,0
2756,聯發國際,112,Q1,不適用,112/01/01~112/03/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2756,聯發國際,112,Q2,不適用,112/04/01~112/06/30,董事會決議,2.0,0.0,0.0,40904700,0.0,0.0,0.0,0
2756,聯發國際,112,Q3,不適用,112/07/01~112/09/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2756,聯發國際,112,Q4,不適用,112/10/01~112/12/31,董事會決議,2.5,0.0,0.0,61357050,0.0,0.0,0.0,0
2756,聯發國際,112,Q3,不適用,112/07/01~112/09/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2756,聯發國際,112,Q3,不適用,112/07/01~112/09/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2756,聯發國際,112,Q4,不適用,112/10/01~112/12/31,董事會決議,2.5,0.0,0.0,61357050,0.0,0.0,0.0,0
2756,聯發國際,112,Q3,不適用,112/07/01~112/09/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2756,聯發國際,112,Q2,不適用,112/04/01~112/06/30,董事會決議,2.0,0.0,0.0,40904700,0.0,0.0,0.0,0
2756,聯發國際,112,Q1,不適用,112/01/01~112/03/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2756,聯發國際,112,Q1,不適用,112/01/01~112/03/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2756,聯發國際,112,Q2,不適用,112/04/01~112/06/30,董事會決議,2.0,0.0,0.0,40904700,0.0,0.0,0.0,0
2756,聯發國際,112,Q4,不適用,112/10/01~112/12/31,董事會決議,2.5,0.0,0.0,61357050,0.0,0.0,0.0,0
2756,聯發國際,112,Q1,不適用,112/01/01~112/03/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2762,世界健身-KY,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,2.79624938,0.0,2.9815284,650000000,0.0,0.0,0.0,0
2762,世界健身-KY,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,2.79624938,0.0,2.9815284,650000000,0.0,0.0,0.0,0
2762,世界健身-KY,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,2.79624938,0.0,2.9815284,650000000,0.0,0.0,0.0,0
2762,世界健身-KY,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,2.79624938,0.0,2.9815284,650000000,0.0,0.0,0.0,0
2801,彰銀,112,Y1,113/06/21,112/01/01~112/12/31,股東會確認,0.55,0.0,0.0,5972061129,0.32,0.0,0.0,347465374
2801,彰銀,112,Y1,113/06/21,112/01/01~112/12/31,股東會確認,0.55,0.0,0.0,5972061129,0.32,0.0,0.0,347465374
2801,彰銀,112,Y1,113/06/21,112/01/01~112/12/31,股東會確認,0.55,0.0,0.0,5972061129,0.32,0.0,0.0,347465374
2801,彰銀,112,Y1,113/06/21,112/01/01~112/12/31,股東會確認,0.55,0.0,0.0,5972061129,0.32,0.0,0.0,347465374
2812,台中銀,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,0.4,0.0,0.0,2090438137,0.56,0.0,0.0,292661340
2812,台中銀,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,0.4,0.0,0.0,2090438137,0.56,0.0,0.0,292661340
2812,台中銀,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,0.4,0.0,0.0,2090438137,0.56,0.0,0.0,292661340
2812,台中銀,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,0.4,0.0,0.0,2090438137,0.56,0.0,0.0,292661340
2816,旺旺保,112,Y1,113/06/24,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2816,旺旺保,112,Y1,113/06/24,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2816,旺旺保,112,Y1,113/06/24,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2816,旺旺保,112,Y1,113/06/24,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2820,華票,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,0.73,0.0,0.0,980360800,0.0,0.0,0.0,0
2820,華票,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,0.73,0.0,0.0,980360800,0.0,0.0,0.0,0
2820,華票,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,0.73,0.0,0.0,980360800,0.0,0.0,0.0,0
2820,華票,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,0.73,0.0,0.0,980360800,0.0,0.0,0.0,0
2832,台產,112,Y1,113/05/31,112/01/01~112/12/31,股東會確認,1.3,0.0,0.0,470861000,0.0,0.0,0.0,0
2832,台產,112,Y1,113/05/31,112/01/01~112/12/31,股東會確認,1.3,0.0,0.0,470861000,0.0,0.0,0.0,0
2832,台產,112,Y1,113/05/31,112/01/01~112/12/31,股東會確認,1.3,0.0,0.0,470861000,0.0,0.0,0.0,0
2832,台產,112,Y1,113/05/31,112/01/01~112/12/31,股東會確認,1.3,0.0,0.0,470861000,0.0,0.0,0.0,0
2834,臺企銀,112,Y1,113/06/21,112/01/01~112/12/31,股東會確認,0.2,0.0,0.0,1644481234,1.15,0.0,0.0,945576710
2834,臺企銀,112,Y1,113/06/21,112/01/01~112/12/31,股東會確認,0.2,0.0,0.0,1644481234,1.15,0.0,0.0,945576710
2834,臺企銀,112,Y1,113/06/21,112/01/01~112/12/31,股東會確認,0.2,0.0,0.0,1644481234,1.15,0.0,0.0,945576710
2834,臺企銀,112,Y1,113/06/21,112/01/01~112/12/31,股東會確認,0.2,0.0,0.0,1644481234,1.15,0.0,0.0,945576710
2836A,高雄銀甲特,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,0.775,0.0,0.0,31000000,0.0,0.0,0.0,0
2836,高雄銀,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,0.3,0.0,0.0,520289467,0.3,0.0,0.0,52028946
2836,高雄銀,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,0.3,0.0,0.0,520289467,0.3,0.0,0.0,52028946
2836,高雄銀,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,0.3,0.0,0.0,520289467,0.3,0.0,0.0,52028946
2836A,高雄銀甲特,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,0.775,0.0,0.0,31000000,0.0,0.0,0.0,0
2836,高雄銀,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,0.3,0.0,0.0,520289467,0.3,0.0,0.0,52028946
2836A,高雄銀甲特,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,0.775,0.0,0.0,31000000,0.0,0.0,0.0,0
2836A,高雄銀甲特,112,Y1,113/05/24,112/01/01~112/12/31,股東會確認,0.775,0.0,0.0,31000000,0.0,0.0,0.0,0
2838,聯邦銀,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,0.2,0.0,0.0,755790500,0.7,0.0,0.0,264526675
2838A,聯邦銀甲特,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,2.55922602,0.0,0.0,511845205,0.0,0.0,0.0,0
2838,聯邦銀,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,0.2,0.0,0.0,755790500,0.7,0.0,0.0,264526675
2838A,聯邦銀甲特,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,2.55922602,0.0,0.0,511845205,0.0,0.0,0.0,0
2838,聯邦銀,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,0.2,0.0,0.0,755790500,0.7,0.0,0.0,264526675
2838,聯邦銀,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,0.2,0.0,0.0,755790500,0.7,0.0,0.0,264526675
2838A,聯邦銀甲特,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,2.55922602,0.0,0.0,511845205,0.0,0.0,0.0,0
2838A,聯邦銀甲特,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,2.55922602,0.0,0.0,511845205,0.0,0.0,0.0,0
2845,遠東銀,112,Y1,113/06/19,112/01/01~112/12/31,股東會確認,0.506,0.0,0.0,2059158830,0.506,0.0,0.0,205915883
2845,遠東銀,112,Y1,113/06/19,112/01/01~112/12/31,股東會確認,0.506,0.0,0.0,2059158830,0.506,0.0,0.0,205915883
2845,遠東銀,112,Y1,113/06/19,112/01/01~112/12/31,股東會確認,0.506,0.0,0.0,2059158830,0.506,0.0,0.0,205915883
2845,遠東銀,112,Y1,113/06/19,112/01/01~112/12/31,股東會確認,0.506,0.0,0.0,2059158830,0.506,0.0,0.0,205915883
2849,安泰銀,112,Y1,113/06/19,112/01/01~112/12/31,股東會確認,0.38,0.0,0.0,743891553,0.0,0.0,0.0,0
2849,安泰銀,112,Y1,113/06/19,112/01/01~112/12/31,股東會確認,0.38,0.0,0.0,743891553,0.0,0.0,0.0,0
2849,安泰銀,112,Y1,113/06/19,112/01/01~112/12/31,股東會確認,0.38,0.0,0.0,743891553,0.0,0.0,0.0,0
2849,安泰銀,112,Y1,113/06/19,112/01/01~112/12/31,股東會確認,0.38,0.0,0.0,743891553,0.0,0.0,0.0,0
2850,新產,112,Y1,113/05/27,112/01/01~112/12/31,股東會確認,4.99,0.0,0.0,1576656867,0.0,0.0,0.0,0
2850,新產,112,Y1,113/05/27,112/01/01~112/12/31,股東會確認,4.99,0.0,0.0,1576656867,0.0,0.0,0.0,0
2850,新產,112,Y1,113/05/27,112/01/01~112/12/31,股東會確認,4.99,0.0,0.0,1576656867,0.0,0.0,0.0,0
2850,新產,112,Y1,113/05/27,112/01/01~112/12/31,股東會確認,4.99,0.0,0.0,1576656867,0.0,0.0,0.0,0
2851,中再保,112,Y1,113/05/21,112/01/01~112/12/31,股東會確認,1.4,0.0,0.0,1120544250,0.0,0.0,0.0,0
2851,中再保,112,Y1,113/05/21,112/01/01~112/12/31,股東會確認,1.4,0.0,0.0,1120544250,0.0,0.0,0.0,0
2851,中再保,112,Y1,113/05/21,112/01/01~112/12/31,股東會確認,1.4,0.0,0.0,1120544250,0.0,0.0,0.0,0
2851,中再保,112,Y1,113/05/21,112/01/01~112/12/31,股東會確認,1.4,0.0,0.0,1120544250,0.0,0.0,0.0,0
2852,第一保,112,Y1,113/06/25,112/01/01~112/12/31,股東會確認,1.13,0.0,0.0,340315076,0.0,0.0,0.0,0
2852,第一保,112,Y1,113/06/25,112/01/01~112/12/31,股東會確認,1.13,0.0,0.0,340315076,0.0,0.0,0.0,0
2852,第一保,112,Y1,113/06/25,112/01/01~112/12/31,股東會確認,1.13,0.0,0.0,340315076,0.0,0.0,0.0,0
2852,第一保,112,Y1,113/06/25,112/01/01~112/12/31,股東會確認,1.13,0.0,0.0,340315076,0.0,0.0,0.0,0
2855,統一證,112,Y1,113/06/27,112/01/01~112/12/31,股東會確認,1.32,0.0,0.0,1921697373,0.0,0.0,0.0,0
2855,統一證,112,Y1,113/06/27,112/01/01~112/12/31,股東會確認,1.32,0.0,0.0,1921697373,0.0,0.0,0.0,0
2855,統一證,112,Y1,113/06/27,112/01/01~112/12/31,股東會確認,1.32,0.0,0.0,1921697373,0.0,0.0,0.0,0
2855,統一證,112,Y1,113/06/27,112/01/01~112/12/31,股東會確認,1.32,0.0,0.0,1921697373,0.0,0.0,0.0,0
2867,三商壽,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2867,三商壽,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2867,三商壽,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2867,三商壽,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2880,華南金,112,Y1,113/06/21,112/01/01~112/12/31,股東會確認,1.2,0.0,0.0,16371295078,0.1,0.0,0.0,136427458
2880,華南金,112,Y1,113/06/21,112/01/01~112/12/31,股東會確認,1.2,0.0,0.0,16371295078,0.1,0.0,0.0,136427458
2880,華南金,112,Y1,113/06/21,112/01/01~112/12/31,股東會確認,1.2,0.0,0.0,16371295078,0.1,0.0,0.0,136427458
2880,華南金,112,Y1,113/06/21,112/01/01~112/12/31,股東會確認,1.2,0.0,0.0,16371295078,0.1,0.0,0.0,136427458
2881,富邦金,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,2.5,0.0,0.0,32537433108,0.0,0.0,0.5,650748662
2881B,富邦金乙特,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,2.16,0.0,0.0,1439985600,0.0,0.0,0.0,0
2881A,富邦特,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,2.66093836,0.0,0.0,1596563014,0.0,0.0,0.0,0
2881,富邦金,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,2.5,0.0,0.0,32537433108,0.0,0.0,0.5,650748662
2881B,富邦金乙特,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,2.16,0.0,0.0,1439985600,0.0,0.0,0.0,0
2881C,富邦金丙特,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,1.8,0.0,0.0,599994000,0.0,0.0,0.0,0
2881B,富邦金乙特,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,2.16,0.0,0.0,1439985600,0.0,0.0,0.0,0
2881A,富邦特,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,2.66093836,0.0,0.0,1596563014,0.0,0.0,0.0,0
2881,富邦金,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,2.5,0.0,0.0,32537433108,0.0,0.0,0.5,650748662
2881C,富邦金丙特,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,1.8,0.0,0.0,599994000,0.0,0.0,0.0,0
2881C,富邦金丙特,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,1.8,0.0,0.0,599994000,0.0,0.0,0.0,0
2881A,富邦特,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,2.66093836,0.0,0.0,1596563014,0.0,0.0,0.0,0
2881,富邦金,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,2.5,0.0,0.0,32537433108,0.0,0.0,0.5,650748662
2881A,富邦特,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,2.66093836,0.0,0.0,1596563014,0.0,0.0,0.0,0
2881B,富邦金乙特,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,2.16,0.0,0.0,1439985600,0.0,0.0,0.0,0
2881C,富邦金丙特,112,Y1,113/06/14,112/01/01~112/12/31,股東會確認,1.8,0.0,0.0,599994000,0.0,0.0,0.0,0
